Branch Name,Types,Business Status,City,Province,Region,Address,Latitude,Longitude,Rating,User Ratings Count,Place ID,Google Maps Link
BDO Quezon City - Kalayaan Avenue,Bank,OPERATIONAL,Quezon City,NCR,NCR,"108 Kalayaan Ave, Diliman, Quezon City, Metro Manila, Philippines",14.6445273,121.0539914,2.8,6,ChIJRV-u96G3lzMR0vRAJMun8vQ,https://www.google.com/maps/place/?q=place_id:ChIJRV-u96G3lzMR0vRAJMun8vQ
BDO V. Luna - Kalayaan Avenue Branch,Bank,OPERATIONAL,Quezon City,NCR,NCR,"Unit 101 Kalayaan Center Bldg., 65-67 V. Luna Road corner Kalayaan Avenue, corner Maginoo, Quezon City, Metro Manila, Philippines",14.6364835,121.0539271,2.3,3,ChIJEQFTgaG3lzMRdfV9JkC_ecs,https://www.google.com/maps/place/?q=place_id:ChIJEQFTgaG3lzMRdfV9JkC_ecs
BDO EDSA - Kalayaan Avenue Branch,Bank,OPERATIONAL,Makati City,NCR,NCR,"G/F Palmyra Bldg., Kalayaan Avenue corner EDSA Brgy, Makati City, Metro Manila, Philippines",14.5578114,121.038756,2.8,25,ChIJX8sQ0f7IlzMRwkENagJnh5k,https://www.google.com/maps/place/?q=place_id:ChIJX8sQ0f7IlzMRwkENagJnh5k
BDO Network,Bank,OPERATIONAL,Nagcarlan,Laguna,CALABARZON,"137 Nagcarlan - Rizal Rd, Nagcarlan, Laguna, Philippines",14.1367839,121.4155872,5,2,ChIJaTwhy-9ZvTMRk_trlzGOSf8,https://www.google.com/maps/place/?q=place_id:ChIJaTwhy-9ZvTMRk_trlzGOSf8
BDO Los Baños – Olivarez Plaza,Bank,OPERATIONAL,Los Baños,Laguna,CALABARZON,"Olivarez Plaza Cinema & Supermarket Complex Along, National Hwy, Los Baños, Laguna, Philippines",14.1792019,121.2393496,2.8,25,ChIJe-VXIdRfvTMRJamYP5lP73I,https://www.google.com/maps/place/?q=place_id:ChIJe-VXIdRfvTMRJamYP5lP73I
Banco de Oro Automatic Teller Machine,Bank,OPERATIONAL,Los Baños,Laguna,CALABARZON,"Olivarez Plaza, Los Baños, Laguna, Philippines",14.1791587,121.2390726,,,ChIJAQDAcsBgvTMRuF6wOd1ordI,https://www.google.com/maps/place/?q=place_id:ChIJAQDAcsBgvTMRuF6wOd1ordI
BDO Network Bank,Bank,OPERATIONAL,Lucban,Quezon,CALABARZON,"4H75+C5M, G. Cadelina Stcor, San Luis, Lucban, 4328 Quezon, Philippines",14.1135898,121.557921,5,1,ChIJo3G2jO1TvTMRMj1WhS7Ezps,https://www.google.com/maps/place/?q=place_id:ChIJo3G2jO1TvTMRMj1WhS7Ezps
BDO Quezon - Sariaya Branch,Bank,OPERATIONAL,Sariaya,Quezon,CALABARZON,"Maharlika Road corner Rizal St. corner Quezon St, Sariaya, Quezon, Philippines",13.963219,121.5248965,3.3,6,ChIJ5ybaST1PvTMRb5xDV0D-FaA,https://www.google.com/maps/place/?q=place_id:ChIJ5ybaST1PvTMRb5xDV0D-FaA
BDO Quezon - CityMall Tiaong Branch,Bank,OPERATIONAL,Tiaong,Quezon,CALABARZON,"Units T 3-5 CityMall Tiaong, Maharlika Highway Brgy. Lalig Tiaong Quezon Province, Philippines",13.9830951,121.3284585,5,3,ChIJiaiHGfLPoDMRup5qP0Y53Uo,https://www.google.com/maps/place/?q=place_id:ChIJiaiHGfLPoDMRup5qP0Y53Uo
Bdo Network Bank,Bank,OPERATIONAL,Pila,Laguna,CALABARZON,"Pila, Laguna, Philippines",14.2351118,121.366566,5,1,ChIJb751GhDilzMRvGI5lSOLHoA,https://www.google.com/maps/place/?q=place_id:ChIJb751GhDilzMRvGI5lSOLHoA
BDO Rizal - Montalban Branch,Bank,OPERATIONAL,Rodriguez,Rizal,CALABARZON,"G/F Montalban Town Center, Rodriguez Highway, corner Lardizabal St, Rodriguez, Rizal, Philippines",14.7297263,121.1394843,2.3,18,ChIJTxtPaOG7lzMRtyb_WjkntOU,https://www.google.com/maps/place/?q=place_id:ChIJTxtPaOG7lzMRtyb_WjkntOU
BDO ATM,Bank,OPERATIONAL,San Pablo,Laguna,CALABARZON,"38CF+8MP, GF Farcon Bldg., Rizal Ave. cor. Lopez Jaena, San Pablo City, San Pablo, Philippines",14.0708133,121.3242094,4.7,6,ChIJ-0N9JsxcvTMR8wR4stqf0Vg,https://www.google.com/maps/place/?q=place_id:ChIJ-0N9JsxcvTMR8wR4stqf0Vg
BDO Rizal Avenue - Bambang Branch,Bank,OPERATIONAL,Manila,NCR,NCR,"1607 Rizal avenue, cor Alvarez St, Santa Cruz, Manila, 1003 Metro Manila, Philippines",14.6121865,120.9828246,3.5,6,ChIJKThbOv-1lzMRI034v9K07T0,https://www.google.com/maps/place/?q=place_id:ChIJKThbOv-1lzMRI034v9K07T0
BDO Rizal - San Mateo Branch,Bank,OPERATIONAL,San Mateo,Rizal,CALABARZON,"G/F & Mezzanine Floor, Doña Isabel Bldg., No. 29 General Luna St Brgy, 273 Gen. Luna Ave, Guitnang Bayan 1, San Mateo, Rizal, Philippines",14.6963583,121.1201488,3.6,34,ChIJnTE_LUq6lzMRMQHZqoR40mU,https://www.google.com/maps/place/?q=place_id:ChIJnTE_LUq6lzMRMQHZqoR40mU
BDO Rizal Avenue - Batangas St. Branch,Bank,OPERATIONAL,Manila,NCR,NCR,"2200 Rizal Avenue, corner Lorenzo St, Santa Cruz, Manila, 1014 Metro Manila, Philippines",14.6207115,120.982986,4,4,ChIJ5e68tPy1lzMRiAVBSWcCmjo,https://www.google.com/maps/place/?q=place_id:ChIJ5e68tPy1lzMRiAVBSWcCmjo
BDO Umbria Commercial Center-Binan Laguna,ATM,OPERATIONAL,Biñan,Laguna,CALABARZON,"G/F along National Highway, Tulay Bato, Biñan, Laguna, Philippines",14.3352148,121.089483,,,ChIJq4A-98nZlzMRK6j4eT6rTKE,https://www.google.com/maps/place/?q=place_id:ChIJq4A-98nZlzMRK6j4eT6rTKE
BDO Batangas - P. Burgos Branch,Bank,OPERATIONAL,Batangas City,Batangas,CALABARZON,"P. Burgos St, corner Evangelista St, Brgy. Poblacion, Batangas City, 4200 Batangas, Philippines",13.7576113,121.0582754,3.1,9,ChIJK9cEwEEFvTMR45AIj2_t1XU,https://www.google.com/maps/place/?q=place_id:ChIJK9cEwEEFvTMR45AIj2_t1XU
BDO Batangas City - Rizal Avenue Branch,Bank,OPERATIONAL,Batangas City,Batangas,CALABARZON,"Q355+84P, Rizal Avenue, corner P. Burgos, Poblacion, Batangas City, 4200 Batangas, Philippines",13.7566083,121.0581991,3.7,3,ChIJ3ZbQTkAFvTMRucVNtk8ewr0,https://www.google.com/maps/place/?q=place_id:ChIJ3ZbQTkAFvTMRucVNtk8ewr0
BDO Batangas City - Rizal Avenue,Bank,OPERATIONAL,Batangas City,Batangas,CALABARZON,"Rizal Avenue, Corner P. Burgos, Poblacion, Batangas City, 4200 Batangas, Philippines",13.7562177,121.0582342,3.7,3,ChIJMyvXSEAFvTMRLamlFnWZ1Uw,https://www.google.com/maps/place/?q=place_id:ChIJMyvXSEAFvTMRLamlFnWZ1Uw
BDO,Bank,OPERATIONAL,Batangas City,Batangas,CALABARZON,"G/F SM City Batangas Barangay, Batangas, Philippines",13.7563665,121.0696905,2.5,26,ChIJl46yjkgFvTMR_6l3KHGZ0tE,https://www.google.com/maps/place/?q=place_id:ChIJl46yjkgFvTMR_6l3KHGZ0tE
BDO Batangas - Diego Silang Branch,Bank,OPERATIONAL,Batangas City,Batangas,CALABARZON,"Tom's Place, Diego Silang St. corner Maria de Jesus, Batangas City, Philippines",13.7580952,121.0563899,4,3,ChIJARMpJCwFvTMR4RVpyrxstnY,https://www.google.com/maps/place/?q=place_id:ChIJARMpJCwFvTMR4RVpyrxstnY
BDO Batangas - Gulod Branch,Bank,OPERATIONAL,Batangas City,Batangas,CALABARZON,"MB Building, Batangas Tabangao-Lobo Road Brgy, Batangas City, 4200 Batangas, Philippines",13.759092,121.0723101,4,2,ChIJaVilkk4FvTMRxuLjpnhD-Qs,https://www.google.com/maps/place/?q=place_id:ChIJaVilkk4FvTMRxuLjpnhD-Qs
BDO Waltermart - Batangas City,Bank,OPERATIONAL,Batangas City,Batangas,CALABARZON,"G/F Waltermart Batangas, P. Burgos St, Brgy. Calicanto Rd, Batangas City, 4200 Batangas, Philippines",13.7640856,121.0560049,,,ChIJB1GiTOgFvTMRvQc0GzL4iZ8,https://www.google.com/maps/place/?q=place_id:ChIJB1GiTOgFvTMRvQc0GzL4iZ8
BDO CLG Batangas,Bank,OPERATIONAL,Batangas City,Batangas,CALABARZON,"Q355+R2C Prudence Bldg, P. Burgos, Batangas City, Batangas, Philippines",13.7595823,121.0575512,4.5,2,ChIJKb89HEIFvTMRVQ0yqqeFixU,https://www.google.com/maps/place/?q=place_id:ChIJKb89HEIFvTMRVQ0yqqeFixU
BDO Batangas - San Juan Branch,Bank,OPERATIONAL,San Juan,Batangas,CALABARZON,"corner Kalayaan St, Marasigan St, San Juan, Philippines",13.824946,121.3930107,2.9,16,ChIJIftqnHU5vTMRFui_X9HQXVk,https://www.google.com/maps/place/?q=place_id:ChIJIftqnHU5vTMRFui_X9HQXVk
BDO Batangas - Bauan Branch,Bank,OPERATIONAL,Bauan,Batangas,CALABARZON,"Near Plaza Ponciana, 47 Kapitan, Kap Ponso Street, Bauan, Batangas, Philippines",13.7904953,121.0100668,1.3,12,ChIJd0VaXF0PvTMRAKRIRVFn0LE,https://www.google.com/maps/place/?q=place_id:ChIJd0VaXF0PvTMRAKRIRVFn0LE
BDO Waltermart Batangas ATM,ATM,OPERATIONAL,Batangas City,Batangas,CALABARZON,"P. Burgos, Brgy. Calicanto Rd, Batangas City, Batangas, Philippines",13.7639654,121.0562711,2,4,ChIJj2CrtBEFvTMRt5--VLTE_Wk,https://www.google.com/maps/place/?q=place_id:ChIJj2CrtBEFvTMRt5--VLTE_Wk
BDO Lipa - Ayala Highway Branch,Bank,OPERATIONAL,Lipa City,Batangas,CALABARZON,"Casa Esperanza Bldg, President Jose P. Laurel Hwy, Lipa City, Batangas, Philippines",13.9426457,121.1524676,3,2,ChIJjR9JlT1tvTMRSHPiKPcqx4I,https://www.google.com/maps/place/?q=place_id:ChIJjR9JlT1tvTMRSHPiKPcqx4I
"BDO Unibank, Inc.",Bank,OPERATIONAL,Batangas City,Batangas,CALABARZON,"Pallocan West, Batangas City, Batangas, Philippines",13.7524553,121.0879674,,,ChIJ_____7YavTMRQAoK-GqZP-I,https://www.google.com/maps/place/?q=place_id:ChIJ_____7YavTMRQAoK-GqZP-I
BDO Lipa - C M Recto Branch,Bank,OPERATIONAL,Lipa City,Batangas,CALABARZON,"131 C.M. Recto Ave, Lipa City, 4218 Batangas, Philippines",13.9406921,121.161536,2.7,7,ChIJrYwSbqNsvTMRSZ8ffNCVIPw,https://www.google.com/maps/place/?q=place_id:ChIJrYwSbqNsvTMRSZ8ffNCVIPw
BDO Lipa - J.P. Laurel Branch,Bank,OPERATIONAL,Lipa City,Batangas,CALABARZON,"President Jose P. Laurel Hwy, Lipa City, Batangas, Philippines",13.9432829,121.1343397,1.4,8,ChIJIf63cgNtvTMRh-XiMloBCZw,https://www.google.com/maps/place/?q=place_id:ChIJIf63cgNtvTMRh-XiMloBCZw
BDO SM City Lipa Branch,Bank,OPERATIONAL,Lipa City,Batangas,CALABARZON,"G/F SM City, Ayala Hwy, Lipa City, Batangas, Philippines",13.9491797,121.1573925,2,16,ChIJU5Rt369tvTMRLRKIMJ5Ua1k,https://www.google.com/maps/place/?q=place_id:ChIJU5Rt369tvTMRLRKIMJ5Ua1k
BDO SM City Lipa,Bank,OPERATIONAL,Lipa City,Batangas,CALABARZON,"Grd. Floor, Brgy, SM City Lipa, Ayala Hwy, Lipa City, Batangas, Philippines",13.9543582,121.1638648,2,1,ChIJRSeGR5tsvTMR_O_i3kQsJr0,https://www.google.com/maps/place/?q=place_id:ChIJRSeGR5tsvTMR_O_i3kQsJr0
BDO Robinson’s Place Lipa,Bank,OPERATIONAL,Lipa City,Batangas,CALABARZON,"Space - 177, National Hwy, Lipa City, Batangas, Philippines",13.9423182,121.1503262,1.7,20,ChIJr6ytHpdsvTMREiJM6vmBfw8,https://www.google.com/maps/place/?q=place_id:ChIJr6ytHpdsvTMREiJM6vmBfw8
BDO Lipa - High 5 Square Branch,Bank,OPERATIONAL,Lipa City,Batangas,CALABARZON,"W5W3+3VX, High 5 Square, Ayala Hwy, Lipa City, Batangas, Philippines",13.9455012,121.1549433,1.8,6,ChIJfQswaSNtvTMRQGvJ7FaySkM,https://www.google.com/maps/place/?q=place_id:ChIJfQswaSNtvTMRQGvJ7FaySkM
BDO Batangas - Lima Technology Center Branch,Bank,OPERATIONAL,Lipa City,Batangas,CALABARZON,"Units R08-S02, Block E, The Outlets at Lima Technology Center, Brgy, Lipa City, 4217 Batangas, Philippines",14.009509,121.1686224,1,10,ChIJcfwt1vRvvTMR7Dmh5Xokn4c,https://www.google.com/maps/place/?q=place_id:ChIJcfwt1vRvvTMR7Dmh5Xokn4c
BDO Lipa - Puregold Branch,Bank,OPERATIONAL,Lipa City,Batangas,CALABARZON,"G/F Puregold Lipa, Gen. Luna St., corner D.P. Laygo st. &, H. La Torre St, Lipa City, Batangas, Philippines",13.9442453,121.1669307,1,6,ChIJHUnh36FsvTMR2uYSNGhzREM,https://www.google.com/maps/place/?q=place_id:ChIJHUnh36FsvTMR2uYSNGhzREM
Banco De Oro,Bank,OPERATIONAL,Lipa City,Batangas,CALABARZON,"W5W3+4WH, Lipa City, Batangas, Philippines",13.9453093,121.1548826,,,ChIJoegZ7r1svTMRhLfbCMB0jnU,https://www.google.com/maps/place/?q=place_id:ChIJoegZ7r1svTMRhLfbCMB0jnU
BDO Lipa - Rotonda,Bank,OPERATIONAL,Quezon City,NCR,NCR,"Ground Floor, BDO Lipa, Rotonda Regional Building, C.M. Recto Ave, Barangay 04, Lipa City, 4217 Batangas, Philippines",13.9406483,121.1601222,,,ChIJ9VFpSgZtvTMRPuHGOhVcV7I,https://www.google.com/maps/place/?q=place_id:ChIJ9VFpSgZtvTMRPuHGOhVcV7I
BDO Tanauan - JP Laurel Highway Branch,Bank,OPERATIONAL,Tanauan City,Batangas,CALABARZON,"President J.P. Laurel Highway, corner Sixto Castillo St, Tanauan City, Batangas, Philippines",14.0831746,121.1501309,3.7,12,ChIJkZrNul1vvTMRh-xY5bWNukM,https://www.google.com/maps/place/?q=place_id:ChIJkZrNul1vvTMRh-xY5bWNukM
BDO Waltermart - Tanauan,Bank,OPERATIONAL,Tanauan City,Batangas,CALABARZON,"JP Laurel Nat'l Hwy, Tanauan City, Batangas, Philippines",14.0744013,121.1506931,1.8,5,ChIJT3pUSmRvvTMRoshhdf46bG8,https://www.google.com/maps/place/?q=place_id:ChIJT3pUSmRvvTMRoshhdf46bG8
BDO,ATM,OPERATIONAL,Tanauan City,Batangas,CALABARZON,"B President Jose P. Laurel Hwy, Tanauan City, Batangas, Philippines",14.0746457,121.1510025,3,6,ChIJTyUVdkFvvTMRwnrMOb1DqtM,https://www.google.com/maps/place/?q=place_id:ChIJTyUVdkFvvTMRwnrMOb1DqtM
BDO Batangas - First Phil. Industrial Park,Bank,OPERATIONAL,Santo Tomas,Batangas,CALABARZON,"Santo Tomas, Batangas, Philippines",14.1367058,121.1316715,,,ChIJ-bxDnDdlvTMRnL7yAsCeuWo,https://www.google.com/maps/place/?q=place_id:ChIJ-bxDnDdlvTMRnL7yAsCeuWo
BDO Batangas - Lemery Xentro Mall Branch,Bank,OPERATIONAL,Lemery,Batangas,CALABARZON,"G/F Xentro Mall Lemery Brgy, Lemery, Batangas, Philippines",13.8964733,120.9047661,1,2,ChIJQ8cslzELvTMRfa_ha4oIYuw,https://www.google.com/maps/place/?q=place_id:ChIJQ8cslzELvTMRfa_ha4oIYuw
BDO Batangas - Lemery Ilustre,Bank,OPERATIONAL,Lemery,Batangas,CALABARZON,"Brgy, Ilustre Avenue, cor Lakandula, Lemery, 4209 Batangas, Philippines",13.8828703,120.9143362,3,8,ChIJR9Lkzh4KvTMRJm3LVdf23Ic,https://www.google.com/maps/place/?q=place_id:ChIJR9Lkzh4KvTMRJm3LVdf23Ic
BDO SM Center Lemery Branch,Bank,OPERATIONAL,Lemery,Batangas,CALABARZON,"GF, Ilustre Ave, SM Center, P Gomez, District IV, Lemery, Batangas, Philippines",13.8868972,120.9119915,3.4,5,ChIJIVM-JccLvTMR_hnroZjYpLQ,https://www.google.com/maps/place/?q=place_id:ChIJIVM-JccLvTMR_hnroZjYpLQ
BDO Network Bank,Bank,OPERATIONAL,Cuenca,Batangas,CALABARZON,"V2XX+6JF, N433, Cuenca, Batangas, Philippines",13.8980679,121.0491089,5,2,ChIJy_1O0R8NvTMR9RA-U0-tYH0,https://www.google.com/maps/place/?q=place_id:ChIJy_1O0R8NvTMR9RA-U0-tYH0
BDO Batangas - Balayan Branch,Bank,OPERATIONAL,Balayan,Batangas,CALABARZON,"Antorcha St, Balayan, Batangas, Philippines",13.9392846,120.7312633,3,7,ChIJy--ybyGjvTMRbSrXkYabqis,https://www.google.com/maps/place/?q=place_id:ChIJy--ybyGjvTMRbSrXkYabqis
BDO Waltermart - Balayan Branch,Bank,OPERATIONAL,Balayan,Batangas,CALABARZON,"G/F Waltermart Balayan Balibago-Balayan Highway, corner Paz St, Balayan, Batangas, Philippines",13.9495776,120.7291948,3.1,9,ChIJJZZv-NuivTMR82RFvBF9g6w,https://www.google.com/maps/place/?q=place_id:ChIJJZZv-NuivTMR82RFvBF9g6w
BDO ATM - Fiesta World Mall,Bank,OPERATIONAL,Lipa City,Batangas,CALABARZON,"G/F Bldg. B., Fiesta World Mall, Lipa City, Batangas, Philippines",13.9617543,121.1690343,1,1,ChIJTcRtRIBsvTMR1vevn6rYxuA,https://www.google.com/maps/place/?q=place_id:ChIJTcRtRIBsvTMR1vevn6rYxuA
BDO Foodsphere Batangas 1 ATM,ATM,OPERATIONAL,Malvar,Batangas,CALABARZON,"Foodsphere Batangas Plant, Canteen Area Plant 3, San Isidro Barangay Rd, Malvar, Batangas, Philippines",14.0390696,121.1253539,1,1,ChIJ1Z19Z5dvvTMRS4pa4dxuvEc,https://www.google.com/maps/place/?q=place_id:ChIJ1Z19Z5dvvTMRS4pa4dxuvEc
BDO Network Bank,Bank,OPERATIONAL,Calatagan,Batangas,CALABARZON,"153 Castueras, Calatagan, 4215 Batangas, Philippines",13.8339979,120.6316078,,,ChIJfwFmfQC7vTMR7NdKjzZrn2I,https://www.google.com/maps/place/?q=place_id:ChIJfwFmfQC7vTMR7NdKjzZrn2I
BDO Ibaan Electric Company ATM,ATM,OPERATIONAL,Ibaan,Batangas,CALABARZON,"Metro-Rei Business Park, G/F Lobby, IEC Ibaan Electric Company Ibaan Electric Corporation Office, Bldg. A, Ibaan, Batangas, Philippines",13.834403,121.1301382,,,ChIJGTTKPbERvTMRGKfUXd3myeY,https://www.google.com/maps/place/?q=place_id:ChIJGTTKPbERvTMRGKfUXd3myeY
BDO Toreja's Construction Supply Corporation,ATM,OPERATIONAL,Ibaan,Batangas,CALABARZON,"G/F Inside Office Bldg., Toreja's Construction Supply Corporation No. 5 Brgy, Ibaan, Batangas, Philippines",13.8362656,121.140951,,,ChIJYds6icIRvTMRKeavp-Pkv1s,https://www.google.com/maps/place/?q=place_id:ChIJYds6icIRvTMRKeavp-Pkv1s
BDO SM Hypermarket Rosario Batangas 1 ATM,ATM,OPERATIONAL,Ibaan,Batangas,CALABARZON,"SM Hypermarket, G/F Hypermarket Selling Area Entrance, Rosario - Ibaan Rd, Rosario, Batangas, Philippines",13.8310198,121.1684977,1,1,ChIJPW3Fd3IRvTMRBey0Bha78WY,https://www.google.com/maps/place/?q=place_id:ChIJPW3Fd3IRvTMRBey0Bha78WY
BDO TCSC Corp. - Ibaan ATM,ATM,OPERATIONAL,Bauan,Batangas,CALABARZON,"Ground floor, Main Security Office, Brgy Lapu Lapu, Ibaan, 4230 Batangas, Philippines",13.8245155,120.9931411,,,ChIJ63K-SU8PvTMRHa_h5Z9JDCk,https://www.google.com/maps/place/?q=place_id:ChIJ63K-SU8PvTMRHa_h5Z9JDCk
Bdo Network Bank,Bank,OPERATIONAL,San Jose,Batangas,CALABARZON,"V4H4+FH8, Makalintal Ave, San Jose, Batangas, Philippines",13.8786372,121.1064587,4,2,ChIJazyODEMSvTMRjfXiy62LBXM,https://www.google.com/maps/place/?q=place_id:ChIJazyODEMSvTMRjfXiy62LBXM
BDO Batangas - Bauan Poblacion 2,Bank,OPERATIONAL,Bauan,Batangas,CALABARZON,"Brgy, Kapitan Ponso St, Cor Sta. Cruz, Poblacion 2, Bauan, 4201 Batangas, Philippines",13.7903644,121.0080109,1,1,ChIJjzL6rKAPvTMRyZ-vNPc4P1U,https://www.google.com/maps/place/?q=place_id:ChIJjzL6rKAPvTMRyZ-vNPc4P1U
BDO ATM - CADP Nasugbu,Bank,OPERATIONAL,Nasugbu,Batangas,CALABARZON,"G/F Radio Room, Don Pedro Azucarera, Nasugbu, Batangas, Philippines",14.0510837,120.6659003,5,1,ChIJ5TjryVSRvTMRDaWN81tWi1I,https://www.google.com/maps/place/?q=place_id:ChIJ5TjryVSRvTMRDaWN81tWi1I
Banco De Oro,Bank,OPERATIONAL,Mabini,Batangas,CALABARZON,"QW3R+24P, Mabini, Batangas, Philippines",13.7525976,120.9403318,,,ChIJD47OIasHvTMRdoaARKV7dcY,https://www.google.com/maps/place/?q=place_id:ChIJD47OIasHvTMRdoaARKV7dcY
BDO Leon Guinto - Gen. Malvar Branch,Bank,OPERATIONAL,Manila,NCR,NCR,"Zone 075, Wynn Plaza Commercial Unit 2 1674 Leon Guinto cor. Gen. Malvar &, Agoncillo St, Malate, Metro Manila, Philippines",14.5753884,120.9899914,3.7,3,ChIJcfcZ9KnJlzMRYajdeFs7C9A,https://www.google.com/maps/place/?q=place_id:ChIJcfcZ9KnJlzMRYajdeFs7C9A
BDO Haven of Infinity Memorial Gardens ATM,ATM,OPERATIONAL,Lipa City,Batangas,CALABARZON,"Memorial Gardens, Haven of Infinity Memorial Park, President Jose P. Laurel Hwy, Brgy, Lipa City, 4217 Batangas, Philippines",13.9254148,121.1060547,,,ChIJIVDTPIgTvTMRQ5zdsCFqKHM,https://www.google.com/maps/place/?q=place_id:ChIJIVDTPIgTvTMRQ5zdsCFqKHM
BDO ATM,Bank,OPERATIONAL,Rosario,Batangas,CALABARZON,"R6W3+33G, BDO Bldg. G. Carandang St. cor. V. Noble Alley & near cor. Gualberto St., Rosario, Batangas, Carandang Street, Rosario, 4225 Batangas, Philippines",13.8451825,121.2027084,3.5,2,ChIJ9dJ_HiUUvTMRbUYMkpb_etQ,https://www.google.com/maps/place/?q=place_id:ChIJ9dJ_HiUUvTMRbUYMkpb_etQ
BDO Savemore San Jose Batangas ATM,ATM,OPERATIONAL,San Jose,Batangas,CALABARZON,"G/F, Savemore, Barangay, San Jose, 4227 Batangas, Philippines",13.8787051,121.101521,,,ChIJo0_fxMMTvTMRWivJ1sP4cAg,https://www.google.com/maps/place/?q=place_id:ChIJo0_fxMMTvTMRWivJ1sP4cAg
BDO Waltermart - San Pascual Batangas,Bank,OPERATIONAL,San Pascual,Batangas,CALABARZON,"Ground Floor, Waltermart, Lumang Kalye, Barangay San Antonio, San Pascual, 4204 Batangas, Philippines",13.7880636,121.0203758,,,ChIJMRsOeMIPvTMR1__OWeJvodQ,https://www.google.com/maps/place/?q=place_id:ChIJMRsOeMIPvTMR1__OWeJvodQ
BDO Taal,Bank,OPERATIONAL,Taal,Batangas,CALABARZON,"VWHF+V3F, Calle Ananias Diokno, Taal, Batangas, Philippines",13.8797424,120.9226672,,,ChIJpVuDyzULvTMRAFbjFhyMxL8,https://www.google.com/maps/place/?q=place_id:ChIJpVuDyzULvTMRAFbjFhyMxL8
BDO Network Bank,Bank,OPERATIONAL,Taysan,Batangas,CALABARZON,"Q5VQ+XRM, Taysan-Rosario Rd, Taysan, Batangas, Philippines",13.794955,121.1895611,,,ChIJc2I_3iAXvTMRNveGIDyTg6M,https://www.google.com/maps/place/?q=place_id:ChIJc2I_3iAXvTMRNveGIDyTg6M
BDO Network Bank,Bank,OPERATIONAL,Tuy,Batangas,CALABARZON,"Tuy, Batangas, Philippines",14.0146911,120.727361,,,ChIJR7VqRDqYvTMRH2CwHhwCEdQ,https://www.google.com/maps/place/?q=place_id:ChIJR7VqRDqYvTMRH2CwHhwCEdQ
BDO SM Center Antipolo Downtown,Bank,OPERATIONAL,Antipolo City,Rizal,CALABARZON,"UGF 122, 123 & 124, Foodarama, Sm cherry mall, Marikina-Infanta Hwy, Brgy, Antipolo City, 1870 Metro Manila, Philippines",14.6247569,121.1340103,2.1,20,ChIJQVUgcMiVlzMR8yekZR4QT0M,https://www.google.com/maps/place/?q=place_id:ChIJQVUgcMiVlzMR8yekZR4QT0M
BDO Antipolo - Xentro Mall,Bank,OPERATIONAL,Antipolo City,Rizal,CALABARZON,"LS01-03, Brgy, Xentro Mall Antipolo, Sumulong Hwy, Antipolo City, 1870 Rizal, Philippines",14.6169666,121.1352301,3.2,11,ChIJabO1ki65lzMRdVvXQhZawIE,https://www.google.com/maps/place/?q=place_id:ChIJabO1ki65lzMRdVvXQhZawIE
BDO Waltermart - Antipolo,Bank,OPERATIONAL,Antipolo City,Rizal,CALABARZON,"H5JF+25H, L. Sumulong Memorial Circle, Antipolo City, 1870 Rizal, Philippines",14.5800875,121.1730373,1.8,12,ChIJ7-Q9iXbBlzMRNKkG6vNVUk4,https://www.google.com/maps/place/?q=place_id:ChIJ7-Q9iXbBlzMRNKkG6vNVUk4
BDO Antipolo - B. V. Soliven Branch,Bank,OPERATIONAL,Antipolo City,Rizal,CALABARZON,"Blk 21, J4MC+MMM, Blk 24, Lot 1, Benito V. Soliven Avenue Greenheights Subd Barangay, Lot 3 Hon. B. Soliven Ave, Antipolo City, 1800 Rizal, Philippines",14.634376,121.1216833,3.5,11,ChIJIb7VQjq5lzMRFdSTsYAMcdA,https://www.google.com/maps/place/?q=place_id:ChIJIb7VQjq5lzMRFdSTsYAMcdA
Bdo Network Bank,Bank,OPERATIONAL,Antipolo City,Rizal,CALABARZON,"J59C+29M, National Housing Authority Ave, Antipolo City, 1870 Rizal, Philippines",14.6176094,121.1709102,3.3,4,ChIJDb5vNdO4lzMRQ-bctuiLCys,https://www.google.com/maps/place/?q=place_id:ChIJDb5vNdO4lzMRQ-bctuiLCys
BDO Antipolo Plaza Branch CDM,ATM,OPERATIONAL,Antipolo City,Rizal,CALABARZON,"Gatsby Bldg, 11 M.L. Quezon Street, Antipolo City, 1870 Rizal, Philippines",14.5868998,121.1756075,5,1,ChIJUZECU-2_lzMRQmRdXEII1z8,https://www.google.com/maps/place/?q=place_id:ChIJUZECU-2_lzMRQmRdXEII1z8
BDO SM City Masinag Branch,Bank,OPERATIONAL,Antipolo City,Rizal,CALABARZON,"G/F SM City Masinag, Marikina-Infanta Hwy, Antipolo City, Rizal, Philippines",14.6254126,121.1199231,2.2,39,ChIJl3pBxWmVlzMRC7JX0oRGLxk,https://www.google.com/maps/place/?q=place_id:ChIJl3pBxWmVlzMRC7JX0oRGLxk
BDO Antipolo Plaza Branch ATM 2,ATM,OPERATIONAL,Antipolo City,Rizal,CALABARZON,"Gatsby Bldg, 11 M.L. Quezon Street, Antipolo City, 1870 Rizal, Philippines",14.5868998,121.1756075,3.7,3,ChIJc8L1qQq_lzMRhBHiig5pA2U,https://www.google.com/maps/place/?q=place_id:ChIJc8L1qQq_lzMRhBHiig5pA2U
